True_Label,LogisticRegression_conf,LogisticRegression_pred,RidgeClassifier_conf,RidgeClassifier_pred,LinearDiscriminantAnalysis_conf,LinearDiscriminantAnalysis_pred,ShrinkageLDA_conf,ShrinkageLDA_pred,QuadraticDiscriminantAnalysis_conf,QuadraticDiscriminantAnalysis_pred,RegularizedQDA_conf,RegularizedQDA_pred,LinearSVC_conf,LinearSVC_pred,SVC_rbf_conf,SVC_rbf_pred,HingeSGDClassifier_conf,HingeSGDClassifier_pred,LogLossSGDClassifier_conf,LogLossSGDClassifier_pred,PolynomialSGDClassifier_conf,PolynomialSGDClassifier_pred,GaussianNB_conf,GaussianNB_pred,DecisionTreeClassifier_conf,DecisionTreeClassifier_pred,FullDecisionTreeClassifier_conf,FullDecisionTreeClassifier_pred,RandomForestClassifier_conf,RandomForestClassifier_pred,KNeighborsClassifier_conf,KNeighborsClassifier_pred,BaggingClassifier_conf,BaggingClassifier_pred,AdaBoostClassifier_conf,AdaBoostClassifier_pred
Dropout,0.192711566113837,0,0.3653659807425004,0,0.2159847208052349,0,0.32977006168419865,0,0.0005354376940681277,0,0.2312430370692938,0,0.20555252064878832,0,0.1699643927684165,0,0.21742919983422407,0,0.5785556516895973,1,0.08689251131527335,0,0.13469719606144642,0,0.8431327484332736,1,0.6037828923834236,1,0.43,0,0.09213466488549604,0,0.6810643494801175,1,0.21000320827419888,0
Dropout,0.9999115093672899,1,0.9943812875879153,1,0.9994665897090494,1,0.9840647365155931,1,1.0,1,0.9999644853425156,1,0.9974832626698372,1,0.99809723005558,1,0.9917380612528086,1,0.9999999999999858,1,0.7481131209326474,1,0.9892474988996701,1,0.8431327484332736,1,0.7099840294662974,1,0.95,1,0.9559981716826073,1,0.9392067211550664,1,0.928081047495868,1
Dropout,0.05589300668648722,0,0.10238525170461812,0,0.021769733731075713,0,0.069806511514242,0,0.0014297287034396526,0,0.006998000680278888,0,0.12681763035175142,0,0.1250394281972442,0,0.17148921013357452,0,0.0021309767982805594,0,0.31343216111345484,0,0.07653532878154572,0,0.2327594310684586,0,0.299239065178699,0,0.18,0,0.35856731768086014,0,0.14809078922629915,0,0.1404755455136662,0
Graduate,0.024526975226109027,0,0.052979102310915405,0,0.008283787422186717,0,0.03556958640236996,0,0.001010404189019913,0,0.0066562150547429255,0,0.06402763813454593,0,0.028973346737590628,0,0.13016502654047635,0,2.048109988828095e-05,0,0.3153391904668653,0,0.0048884203235823554,0,0.2327594310684586,0,0.40544020226157257,0,0.15,0,0.19787718063232124,0,0.10168219193091117,0,0.25596686857832857,0
Dropout,0.6723377659081418,1,0.6766876624195193,1,0.6319231917941703,1,0.5153398050603243,1,0.32668237685871876,0,0.368099226208844,0,0.5551874733335103,1,0.8388976059189109,1,0.46228516483330423,0,0.6125649041789812,1,0.3835406248238719,0,0.4387251166021878,0,0.2327594310684586,0,0.4947289202361915,0,0.67,1,0.6161859503662648,1,0.6837367355839976,1,0.4785482825096102,0
Graduate,0.29663943518466473,0,0.21206058573453984,0,0.08100259035674329,0,0.16509816470906347,0,0.0011401148961099816,0,0.026534717334503907,0,0.3101765703597198,0,0.07971937644032387,0,0.2883800598722327,0,0.11803471058194936,0,0.2740212099202652,0,0.04038126401578806,0,0.2327594310684586,0,0.37726163884036,0,0.12,0,0.20312072911073703,0,0.13004229264745698,0,0.18934513446959358,0
Dropout,0.9299471793862654,1,0.9386266060052701,1,0.9708698550371906,1,0.8016176048205875,1,0.9999998975890043,1,0.9943129172633277,1,0.8057874248282249,1,0.988870815817558,1,0.705056002720127,1,0.9997781990233653,1,0.680241031130953,1,0.9999982713239908,1,0.2327594310684586,0,0.7099840294662974,1,0.8,1,0.9038399046187312,1,0.8802901772596193,1,0.8108245406116186,1
Dropout,0.9999693604789689,1,0.9935787741154201,1,0.9994898904147523,1,0.9919975314532948,1,1.0,1,0.9999999541846641,1,0.998512454136385,1,0.9988291809697859,1,0.9946157276435047,1,1.0,1,0.8483578011060878,1,0.9992750311743251,1,0.8431327484332736,1,0.7099840294662974,1,0.97,1,0.9559981716826073,1,0.9392067211550664,1,0.962588316192015,1
Graduate,0.0297445505866748,0,0.08065271734113992,0,0.015846700835050243,0,0.055856090747362086,0,0.03809429244739862,0,0.023192602607386675,0,0.0883690501186319,0,0.19418224274323215,0,0.21970921767870774,0,0.0016970314875595083,0,0.2334084000225695,0,0.9910024051731502,1,0.2327594310684586,0,0.29082575593009946,0,0.27,0,0.19787718063232124,0,0.3332073245744628,0,0.33314356692398794,0
Graduate,0.06262045084721946,0,0.0690361316258445,0,0.013111987508061085,0,0.05530976886651395,0,7.215081168474346e-06,0,0.0026689987619098144,0,0.1261997162210237,0,0.03706732151340173,0,0.21125787607562646,0,0.0003009536096785226,0,0.21108567943592585,0,0.008505219617627093,0,0.2327594310684586,0,0.3833877984730047,0,0.19,0,0.09213466488549604,0,0.18153130590584085,0,0.13289855809568246,0
Dropout,0.5170974252516383,1,0.4706210682792465,0,0.32754598128575885,0,0.4137237274371942,0,0.8613288900329644,1,0.7902708966465798,1,0.4367335146734333,0,0.42170282612076776,0,0.44276207417832864,0,0.25774941907917026,0,0.31785548133586455,0,0.6865242005645734,1,0.2327594310684586,0,0.28184676123309627,0,0.37,0,0.38114517775562745,0,0.28516828671843186,0,0.26612026747068207,0
Graduate,0.022765323695153383,0,0.14570360742436803,0,0.04386140604049438,0,0.14245427797327304,0,1.2750062097314092e-10,0,8.935510929603413e-08,0,0.06097004570792634,0,0.08175122518913956,0,0.10565156490715122,0,2.9549815927509826e-09,0,0.005884658918626729,0,0.1925240384535212,0,0.2327594310684586,0,0.18177178378286743,0,0.47,0,0.09213466488549604,0,0.23584441110949483,0,0.2955587495587978,0
Dropout,0.6694118256412815,1,0.511203784668785,1,0.38885709183142625,0,0.3853994353274316,0,0.7946813765854778,1,0.8686343866949087,1,0.4819059838474137,0,0.5355048241843934,1,0.46706647056498773,0,0.001368254714442907,0,0.5668389814162064,1,0.6701964929494179,1,0.2327594310684586,0,0.6009300573190652,1,0.58,1,0.17405960626709463,0,0.7353220680270386,1,0.47804312411597155,0
Dropout,0.999947049278726,1,0.9976805631053829,1,0.9998672495170307,1,0.9969866765041325,1,1.0,1,0.9999999999999611,1,0.9983687383313693,1,0.9776315537442216,1,0.9952689089463963,1,1.0,1,0.9701800774195389,1,0.9999985555336212,1,0.8431327484332736,1,0.7099840294662974,1,0.95,1,0.9559981716826073,1,0.9265519275547026,1,0.9325672279563435,1
Graduate,0.01684173624512031,0,0.04363975829978071,0,0.006286985895012087,0,0.029995617302972732,0,0.00042173517414684155,0,0.0027350330835202406,0,0.05159860006268382,0,0.020474363794815088,0,0.07353185365622532,0,1.295471399487269e-06,0,0.34332937159220983,0,0.006706507954916688,0,0.2327594310684586,0,0.18177178378286743,0,0.09,0,0.19787718063232124,0,0.15062325740398583,0,0.1605112222916259,0
Dropout,0.8786088028836687,1,0.5874825162497859,1,0.5107544122864824,1,0.46727957135031173,0,1.0,1,0.9445435807419046,1,0.7602898640299511,1,0.7656156156567041,1,0.7058402883381796,1,0.9994804817252471,1,0.3945045465562795,0,0.9964554096289178,1,0.2327594310684586,0,0.29082575593009946,0,0.38,0,0.6178457252293315,1,0.3416262684800671,0,0.5280280754223681,1
Dropout,0.9996482071839262,1,0.9692042159689247,1,0.9923695745447161,1,0.9569564632419266,1,1.0,1,0.9999999999818308,1,0.9924037085703435,1,0.9233825280273709,1,0.9809465298539898,1,0.9999996901816579,1,0.8220933508463151,1,0.9999790265035725,1,0.8431327484332736,1,0.7099840294662974,1,0.87,1,0.8974442475532513,1,0.9302000542069419,1,0.894171900278869,1
Graduate,0.009507669000892394,0,0.017504627062942046,0,0.0014641423028726175,0,0.015346269786788325,0,2.1328467471392916e-06,0,0.0002726877538341666,0,0.037849129987128596,0,0.016398523999781145,0,0.09040626140549583,0,3.1083287721500596e-07,0,0.2627688769323705,0,0.015916384460168333,0,0.2327594310684586,0,0.18177178378286743,0,0.07,0,0.17552733524555544,0,0.08754243090462108,0,0.15928019355768505,0
Graduate,0.11324578253169937,0,0.15619743855559237,0,0.0496914289932171,0,0.13259080454395955,0,0.0023137455299725366,0,0.00823918190121003,0,0.1859889340049156,0,0.05188495952362623,0,0.18214793350565156,0,0.002185078131056839,0,0.2385784706058248,0,0.0301964437399937,0,0.2327594310684586,0,0.18177178378286743,0,0.32,0,0.32893571121029275,0,0.3877412708380467,0,0.26581018915622623,0
Dropout,0.9998308769075254,1,0.9945781086748294,1,0.9993730777874413,1,0.9814533539063384,1,1.0,1,0.9999984687244092,1,0.9966390415837253,1,0.9938847511606848,1,0.9836385055137725,1,0.9999999999970839,1,0.8583778079300487,1,0.9997655335113204,1,0.8431327484332736,1,0.7099840294662974,1,0.9,1,0.9559981716826073,1,0.9392067211550664,1,0.8773813704076326,1
Graduate,0.12001219143484942,0,0.22065195117809902,0,0.09272209565682532,0,0.23980740969095182,0,3.500675861079626e-06,0,0.029107609548807818,0,0.17601522519702945,0,0.12088657183922498,0,0.1872732343550139,0,0.03348586507924434,0,0.09415847896600962,0,0.010038283323550315,0,0.8431327484332736,1,0.3909007333803283,0,0.27,0,0.09213466488549604,0,0.23424155629559557,0,0.2557826517151754,0
Graduate,0.029468291943487435,0,0.042124191045691005,0,0.006128587444147238,0,0.07418872488905437,0,4.4490909456630165e-05,0,0.003076302070500725,0,0.07154424984113408,0,0.037991859729541576,0,0.11348890742825699,0,2.130197449989879e-06,0,0.22676051388119794,0,0.05472182186737875,0,0.2327594310684586,0,0.18177178378286743,0,0.21,0,0.09213466488549604,0,0.22337056605771882,0,0.3325076786911024,0
Graduate,0.36213697624346075,0,0.3389641290242549,0,0.17119948935526963,0,0.3070155493305313,0,0.6369646529306544,1,0.6849896541386861,1,0.3362180613390234,0,0.2522929479242424,0,0.38776698311040797,0,0.08269914990510385,0,0.29715083374779655,0,0.702919649454889,1,0.2327594310684586,0,0.37726163884036,0,0.37,0,0.38114517775562745,0,0.29477661368482944,0,0.27555546252273067,0
Dropout,0.24522276368000562,0,0.35075910658611253,0,0.2074812387057844,0,0.3932444240341859,0,0.0010864033856556182,0,0.47487360418245134,0,0.25882669246768114,0,0.245001583814957,0,0.2866400823278964,0,0.4869066906333974,0,0.35671902330593513,0,0.9239190091814793,1,0.8431327484332736,1,0.18177178378286743,0,0.33,0,0.09213466488549604,0,0.334233542451129,0,0.23238094239439003,0
Graduate,0.04007714288223729,0,0.08038842075418744,0,0.016619760203471223,0,0.08168277985450412,0,5.799193693520512e-08,0,1.1060740305753406e-07,0,0.07986121850362049,0,0.12278225961207152,0,0.15509070039498382,0,1.6550185505281867e-05,0,0.10702997914904477,0,0.20205949682951202,0,0.2327594310684586,0,0.28797292086574094,0,0.28,0,0.20581369469638638,0,0.40314109116799435,0,0.2837476662792381,0
Graduate,0.24061334374739185,0,0.30631174689143387,0,0.15526838511662033,0,0.20506870091457297,0,0.007727937781663414,0,0.03548126337818386,0,0.2990747810047226,0,0.3651132428875129,0,0.3402297885839823,0,0.35191050001707835,0,0.31563136748655785,0,0.02332507186736229,0,0.2327594310684586,0,0.18177178378286743,0,0.25,0,0.14354563311590426,0,0.17164864930313534,0,0.29696658825429584,0
Graduate,0.13211245580364284,0,0.23032640406609292,0,0.08960058335115184,0,0.19545020328635,0,0.7344207821684158,1,0.307950285413505,0,0.1440294991432268,0,0.2993114657322798,0,0.18595136013902927,0,0.00030983164552589315,0,0.36653006953906475,0,0.1744549933940772,0,0.2327594310684586,0,0.29082575593009946,0,0.31,0,0.09213466488549604,0,0.20490070820694598,0,0.31926943666960284,0
Graduate,0.3975150504022815,0,0.28518809632052555,0,0.13504722646895362,0,0.17617277142334842,0,0.0011743206590949737,0,0.03323847943170592,0,0.35078831464460436,0,0.08994554822266994,0,0.3084527941704331,0,0.25926099744488285,0,0.2582555809876471,0,0.04735095909072381,0,0.2327594310684586,0,0.18177178378286743,0,0.08,0,0.09213466488549604,0,0.12310722418859879,0,0.14615498816641376,0
Dropout,0.9999813763774339,1,0.996310767130284,1,0.9998034449661494,1,0.9954494018678234,1,1.0,1,0.9999999992109805,1,0.9988445572078071,1,0.9966674915313481,1,0.9967996706338148,1,1.0,1,0.8844236291493435,1,0.9945947577029352,1,0.8431327484332736,1,0.7099840294662974,1,0.9,1,0.9559981716826073,1,0.9392067211550664,1,0.8325880476530424,1
Graduate,0.11388360387012164,0,0.19550913162418623,0,0.06960736156649228,0,0.14568646334083335,0,0.25062048365816253,0,0.2795140908975266,0,0.16152819258643314,0,0.0985489866447201,0,0.20701991012079607,0,0.009966494183373475,0,0.28628153514505306,0,0.24341186152259225,0,0.2327594310684586,0,0.28184676123309627,0,0.3,0,0.4751430613820178,0,0.17864279861778923,0,0.21005677383754645,0
Dropout,0.3006570957866386,0,0.27647415535585323,0,0.12600284440636544,0,0.19344779371530962,0,0.010022364147055974,0,0.058775548214116805,0,0.3029628450761152,0,0.15758639297924973,0,0.3165493695918889,0,0.04816652361306384,0,0.26957840986526405,0,0.029761515868658932,0,0.2327594310684586,0,0.4834627759232335,0,0.44,0,0.24771687316768812,0,0.3184741984064639,0,0.37360162166278255,0
Graduate,0.004217705582820641,0,0.013525578735721421,0,0.000982972898589951,0,0.01385620377733865,0,2.3021579963515423e-08,0,1.9953897620164846e-05,0,0.02396292541416658,0,0.027137728289446068,0,0.03924936635780032,0,2.293346901272031e-08,0,0.24522133859259365,0,0.07997998008595572,0,0.2327594310684586,0,0.18177178378286743,0,0.07,0,0.09213466488549604,0,0.07465750507287668,0,0.09666542494235415,0
Graduate,0.12050906464418953,0,0.08484423667466763,0,0.017649422699583917,0,0.06557940628655012,0,0.0008315451100609478,0,0.010490631637164047,0,0.17162794570416548,0,0.049267186845594356,0,0.25183139581638686,0,0.0019946213863740736,0,0.39696978929318666,0,0.014686296519687657,0,0.2327594310684586,0,0.18177178378286743,0,0.05,0,0.118645204836372,0,0.11034242693066165,0,0.22406575701459158,0
Graduate,0.03755215083097507,0,0.09368593239491714,0,0.020718378819599925,0,0.0641436425535794,0,0.0005187209797710934,0,0.007705735646998656,0,0.08391620183423087,0,0.02559111879620267,0,0.09061865093792187,0,0.0008762197763274582,0,0.2325501485718701,0,0.019201794445339787,0,0.2327594310684586,0,0.18177178378286743,0,0.08,0,0.09213466488549604,0,0.0952168502282414,0,0.13090603491537417,0
Graduate,0.02300332450360032,0,0.10061675578642933,0,0.026020520732298102,0,0.07062801708159105,0,0.9947580407071244,1,0.9921641838119742,1,0.07662205251641874,0,0.13675267292138427,0,0.1234587853501263,0,6.464080323564936e-05,0,0.13237038718365285,0,0.22472773827013978,0,0.2327594310684586,0,0.28797292086574094,0,0.19,0,0.2020378751964314,0,0.15103204121913866,0,0.10943952567630844,0
Dropout,0.006054492050870608,0,0.08331745476024507,0,0.01879579619531313,0,0.0911386791415787,0,4.521797286356707e-09,0,1.6977252591211468e-06,0,0.020266199947883323,0,0.23845079926234336,0,0.050944805880228206,0,4.6532616648775615e-08,0,0.14633859109039848,0,0.41196197294831643,0,0.2327594310684586,0,0.28184676123309627,0,0.22,0,0.20581369469638638,0,0.14163407070712034,0,0.110613689619746,0
Dropout,0.985654899761173,1,0.9481719514437701,1,0.9779474569067422,1,0.92479848467957,1,1.0,1,0.9967912153606228,1,0.9346583317210534,1,0.9851171289647398,1,0.8498728601991102,1,0.9999999542726483,1,0.5821055840052592,1,0.9999246955524248,1,0.2327594310684586,0,0.7099840294662974,1,0.77,1,0.7674793423143083,1,0.8625304207874083,1,0.9214008675273779,1
Dropout,0.5230499039697397,1,0.3858841081177081,0,0.2331326312979365,0,0.32924835138174746,0,0.04060715013783162,0,0.29067926618117607,0,0.43759396658181,0,0.5,1,0.42210788917774983,0,0.4655930756153329,0,0.3102755799013421,0,0.2867098930151298,0,0.8431327484332736,1,0.7099840294662974,1,0.81,1,0.5259801222491068,1,0.9304338595695949,1,0.6996892765813422,1
Graduate,0.05815608599735256,0,0.08910974738702304,0,0.01868689460387185,0,0.06326202657514379,0,0.0005296556079876567,0,0.008165878670217107,0,0.11407495004542287,0,0.019171440392325767,0,0.1676829667361754,0,0.01452839366925951,0,0.28722249510947473,0,0.012933701498713595,0,0.2327594310684586,0,0.18177178378286743,0,0.04,0,0.09213466488549604,0,0.06652928634700446,0,0.13731242884821965,0
Graduate,0.14406634558381037,0,0.2628144039810352,0,0.11315015122602046,0,0.14833980055345253,0,0.5789446698045075,1,0.04595387163768467,0,0.1764393473324305,0,0.26453938447054703,0,0.27256260240826763,0,0.0010302225655057784,0,0.11768878160199976,0,0.9850836415754282,1,0.2327594310684586,0,0.299239065178699,0,0.33,0,0.3831024422285929,0,0.36352315620420284,0,0.3624590785980307,0
Graduate,0.16014731992802866,0,0.2576962768416526,0,0.11449540408195025,0,0.28797505391281797,0,1.4221497106651005e-06,0,0.09894474562969538,0,0.18440413118357896,0,0.3171888002412443,0,0.19446637286702848,0,0.38616169736784145,0,0.1590422241980503,0,0.09158156469347999,0,0.8431327484332736,1,0.4863156109875921,0,0.55,1,0.2755378807332291,0,0.6792065615160923,1,0.477427269458916,0
Graduate,0.34204348481158686,0,0.3321725777061131,0,0.17557788491249082,0,0.21190781172291806,0,0.0021430643144616907,0,0.018428348304905372,0,0.3575893667845208,0,0.18709555415941753,0,0.28173550355182214,0,0.054420036466757526,0,0.270084036847,0,0.198826938531572,0,0.2327594310684586,0,0.28184676123309627,0,0.31,0,0.3713650950085971,0,0.17047563010486153,0,0.25350899467413635,0
Graduate,0.02666360644466681,0,0.06176908671854757,0,0.01088683981209082,0,0.05945566018850723,0,1.152832413832614e-06,0,0.0010315754530330185,0,0.07208641496071082,0,0.03061031451211976,0,0.09662026019665389,0,5.206592912077035e-05,0,0.2817730586760674,0,0.002685175779769103,0,0.2327594310684586,0,0.18177178378286743,0,0.06,0,0.09213466488549604,0,0.08879726609916676,0,0.13969554354603914,0
Dropout,0.7770713086012548,1,0.7525099019354988,1,0.7566153520543473,1,0.6923210338270088,1,0.999999999999476,1,0.9999260216437951,1,0.5927284160391963,1,0.9231344010499989,1,0.5854918123668672,1,0.13825973764809052,0,0.7183233694363873,1,0.9998193179267048,1,0.8431327484332736,1,0.7099840294662974,1,0.89,1,0.9038399046187312,1,0.911159932606901,1,0.6003492426000827,1
Dropout,0.7693127002202023,1,0.745591308562619,1,0.744192702652646,1,0.5898665824439422,1,0.3391868729937814,0,0.41426730596596484,0,0.5977418227229021,1,0.6070969563679103,1,0.41085632802727173,0,0.993190331370467,1,0.3163593123366454,0,0.4557487396380711,0,0.2327594310684586,0,0.40544020226157257,0,0.46,0,0.38680706591209735,0,0.6460924277761112,1,0.7208987997379694,1
Graduate,0.022693234703746068,0,0.02383084777230444,0,0.0024289265512646985,0,0.020460944799044922,0,1.1082122631048186e-06,0,0.0002785775721531371,0,0.06747144468232873,0,0.01595501930971696,0,0.1294596712081626,0,3.3481397320844763e-05,0,0.25411033598610133,0,0.011045477448221716,0,0.2327594310684586,0,0.18177178378286743,0,0.05,0,0.09213466488549604,0,0.07692791413965379,0,0.1373941106581938,0
Graduate,0.018572456608068943,0,0.05132619933992235,0,0.0074656409498349285,0,0.03580983241896196,0,0.00038686592134205323,0,0.0027750350099065746,0,0.05779354031500026,0,0.030440472531906734,0,0.0888473489041508,0,9.411553908988957e-06,0,0.2857680161736738,0,0.013083539121561504,0,0.2327594310684586,0,0.18177178378286743,0,0.1,0,0.20581369469638638,0,0.06652928634700446,0,0.14940272770479754,0
Graduate,0.08962915414024941,0,0.08717406797185072,0,0.018489872971284793,0,0.0523975683103266,0,0.026554086652043396,0,0.017759929973273598,0,0.14110109134845178,0,0.09897895781824725,0,0.23516595701061416,0,3.1691690146606888e-06,0,0.25224075135320134,0,0.08845260426199279,0,0.2327594310684586,0,0.28797292086574094,0,0.48,0,0.28302909953867667,0,0.44693329644802426,0,0.2843682134608551,0
Graduate,0.12364767343645722,0,0.10177051997403301,0,0.020479605609138862,0,0.06412489269625654,0,0.9104139262674544,1,0.22955722756402538,0,0.19091431625556313,0,0.12075685512100652,0,0.17860097107101863,0,1.0136092908785699e-05,0,0.4340541898374572,0,0.990642330181004,1,0.2327594310684586,0,0.39931404262892783,0,0.28,0,0.43271367758371343,0,0.11034242693066165,0,0.10394461764307102,0
Dropout,0.9994878997348084,1,0.9935683528407063,1,0.9993046481428204,1,0.9766175909935308,1,0.9999999999998557,1,0.9998260547004572,1,0.9920331466682853,1,0.993964399101057,1,0.9719605471245683,1,0.9999999999656042,1,0.66230339863976,1,0.9999897298960022,1,0.5957856812358603,1,0.4834627759232335,0,0.83,1,0.7985332245373424,1,0.8724850117139805,1,0.8686848476071314,1
Dropout,0.9999847472002334,1,0.9983038518393131,1,0.9999237425700965,1,0.9975598005940672,1,1.0,1,0.9999999999999936,1,0.9992185714177122,1,0.9451710705999788,1,0.9980621607542173,1,1.0,1,0.97100692499543,1,0.9999166407220652,1,0.8431327484332736,1,0.7099840294662974,1,0.79,1,0.9559981716826073,1,0.9265519275547026,1,0.7834312279952279,1
Dropout,0.9994708490412346,1,0.9784308631786688,1,0.9958544828304291,1,0.9669734086310571,1,1.0,1,0.9999992506397497,1,0.9912116408802765,1,0.9935371083444632,1,0.9773069179901277,1,0.9999999999999475,1,0.7142736756450196,1,0.9598621138660623,1,0.8431327484332736,1,0.7099840294662974,1,0.89,1,0.9559981716826073,1,0.9263626458813159,1,0.8813286381263069,1
Dropout,0.9896880075301601,1,0.9538595445630655,1,0.9807942382848468,1,0.896726789865261,1,0.999999999994805,1,0.9981350953363164,1,0.9567396420912433,1,0.989468855989528,1,0.8813365381599443,1,0.9999999814579497,1,0.7463696905710427,1,0.9999954429969072,1,0.8431327484332736,1,0.7099840294662974,1,0.92,1,0.9028661533933029,1,0.9392067211550664,1,0.8211908181899055,1
Graduate,0.05770835197882396,0,0.09393449141818282,0,0.021772623698746996,0,0.05822967907632748,0,0.0010884675223105896,0,0.008727779945455764,0,0.11636786674479342,0,0.02863290614060548,0,0.1614004732686956,0,0.001548215593995872,0,0.28026732772819674,0,0.002271073473725252,0,0.2327594310684586,0,0.18177178378286743,0,0.01,0,0.09213466488549604,0,0.06652928634700446,0,0.12072075014983145,0
Dropout,0.6769592868068328,1,0.680599401213596,1,0.6447623730329269,1,0.5747761828659808,1,0.8391762397884563,1,0.7470342187185012,1,0.528033554767572,1,0.8276316018086105,1,0.4386638219698126,0,0.8512116646239832,1,0.4484100688431294,0,0.16696183237974394,0,0.2327594310684586,0,0.7099840294662974,1,0.61,1,0.7674793423143083,1,0.4095140405084564,0,0.5237888733777062,1
Graduate,0.2753927897249504,0,0.21823183289427,0,0.0839332392397677,0,0.13669767062852856,0,0.0007730020505532643,0,0.013963161774932923,0,0.2763085289219143,0,0.14651337647856263,0,0.38113957831940465,0,0.16396739920474823,0,0.33538669620634287,0,0.04059314257951437,0,0.2327594310684586,0,0.5144941744088045,1,0.25,0,0.36953576435961943,0,0.2765200334239293,0,0.29795892826934733,0
Graduate,0.09700515856814163,0,0.14167935967272774,0,0.041192126363291504,0,0.07088315226531994,0,0.0029457755811541707,0,0.02638196342433618,0,0.13805786519330648,0,0.07592832659074192,0,0.20448535233593326,0,0.0024607420064365337,0,0.33088623908092707,0,0.013558320641523664,0,0.2327594310684586,0,0.18177178378286743,0,0.17,0,0.2424103146453987,0,0.08115466334513932,0,0.21977172914160778,0
Dropout,0.6425999275280847,1,0.6219788961432696,1,0.5583701014614084,1,0.5273528102823201,1,0.0019053388432152798,0,0.475794840354622,0,0.4899271374202395,0,0.3530322587483184,0,0.40102055557475663,0,0.9994558381056261,1,0.08795921188178465,0,0.7030115147461198,1,0.8431327484332736,1,0.50836801477616,1,0.54,1,0.11995567245103707,0,0.5505184813789363,1,0.44793776163322463,0
Graduate,0.010482929871870827,0,0.027159749146710134,0,0.0028806118677981996,0,0.019801141824073,0,4.731011837838851e-06,0,0.0004063153317869394,0,0.042967393581259075,0,0.020232283729523935,0,0.08033775257418126,0,1.2620493532455868e-06,0,0.2857891075779257,0,0.009091465681792829,0,0.2327594310684586,0,0.18177178378286743,0,0.01,0,0.09213466488549604,0,0.06652928634700446,0,0.10758667456013597,0
Dropout,0.7679673505928634,1,0.7050159718276957,1,0.6804550820299022,1,0.5972541534417646,1,0.9876998697241147,1,0.8665342723516473,1,0.6221291751956312,1,0.7399471100444912,1,0.4955898524565878,0,0.9740983516515069,1,0.45227824140785816,0,0.4611807413905265,0,0.2327594310684586,0,0.7099840294662974,1,0.64,1,0.4222021558756862,0,0.4446932221931205,0,0.4495292496583273,0
Graduate,0.27960132847671537,0,0.45993383389890063,0,0.3376723478331314,0,0.20141854741396226,0,0.0004614356811612302,0,0.0008848056805356796,0,0.282676983769347,0,0.25291359264157315,0,0.26034581831048337,0,2.569384113249029e-07,0,0.018075720118643668,0,0.999530985822928,1,0.2327594310684586,0,0.28797292086574094,0,0.36,0,0.17930315474551042,0,0.3198674447889739,0,0.4316686552216078,0
Dropout,0.2684509231699851,0,0.4198208850936525,0,0.2790475380030373,0,0.3681596941593205,0,4.025510701031182e-05,0,0.10692034480271861,0,0.2713572948495845,0,0.10641318839683225,0,0.23393722296600808,0,0.19742107768542883,0,0.040434360092301634,0,0.684274094603668,1,0.8431327484332736,1,0.27718666139013115,0,0.26,0,0.20581369469638638,0,0.17406969080386908,0,0.2719649020125362,0
Dropout,0.9986830755586619,1,0.9880901473143309,1,0.9982016076743161,1,0.9689438040798827,1,0.9999999999999807,1,0.9999552801958033,1,0.9859078628534297,1,0.994578912615531,1,0.9519877544256394,1,0.9999999999505421,1,0.7146181928272507,1,0.9999831650522766,1,0.8431327484332736,1,0.7099840294662974,1,0.86,1,0.9028661533933029,1,0.9392067211550664,1,0.8723318895726143,1
Graduate,0.06771193204783355,0,0.07326622535931518,0,0.014384208774902318,0,0.08159783695696066,0,0.0017366589108921634,0,0.009677027630524346,0,0.12063589472325613,0,0.0548369118298385,0,0.16191793023137308,0,0.00035714695601629654,0,0.3635586186916801,0,0.03281328430362767,0,0.2327594310684586,0,0.18177178378286743,0,0.14,0,0.2020378751964314,0,0.0968724857982897,0,0.2035620922758196,0
Dropout,0.0217482332320027,0,0.03692534524796531,0,0.004694624269199643,0,0.01688174210578175,0,4.283976325258787e-13,0,8.22160653385771e-09,0,0.05858513257529448,0,0.10717713741087749,0,0.03013736168632759,0,2.321026112417357e-07,0,0.13804941370270418,0,1.628644812792477e-07,0,0.2327594310684586,0,0.18177178378286743,0,0.12,0,0.2020378751964314,0,0.13322354721354507,0,0.13853412486516556,0
Dropout,0.9995683313158209,1,0.9821527082413122,1,0.9962384027686438,1,0.9499836329214184,1,1.0,1,0.9996100363179665,1,0.9930133191907199,1,0.9957232739306386,1,0.9739704866563356,1,0.9999999999996201,1,0.5897764380442678,1,0.9381759840519275,1,0.8431327484332736,1,0.7099840294662974,1,0.93,1,0.9386124253441857,1,0.9392067211550664,1,0.9391240758802718,1
Graduate,0.05000159236266877,0,0.06290586847157878,0,0.011058835825431768,0,0.040751891930818185,0,3.0868173479181835e-06,0,0.0006074534420724705,0,0.12571391142480237,0,0.027253568239980295,0,0.17487675096354802,0,0.0019792303877781414,0,0.2705466664598474,0,0.004770566799890791,0,0.2327594310684586,0,0.18177178378286743,0,0.02,0,0.09213466488549604,0,0.06652928634700446,0,0.15291410182769408,0
Graduate,0.013516530880018252,0,0.04490949793777339,0,0.006450999073707164,0,0.03031613916509346,0,5.569026869197162e-06,0,0.001049537845001607,0,0.04742902105329494,0,0.06476814429363718,0,0.10504662928379008,0,2.2558055546850753e-06,0,0.34003388535912155,0,0.0062860675800879345,0,0.2327594310684586,0,0.18177178378286743,0,0.22,0,0.20312072911073703,0,0.15120621433112175,0,0.22827412979326675,0
